q,idx,orbit,type,rho,S,delta,firstHole
19,916,342,NMDS,4,"0,1,12,14,15,17",18,"1,12,2,2"
19,917,342,NMDS,4,"0,1,12,14,15,17",7,"1,7,13,13"
19,918,342,NMDS,4,"0,1,12,14,15,17",15,"1,5,10,5"
19,919,342,MDS,4,"0,1,12,14,15,17",4,"1,17,15,15"
19,920,342,NMDS,4,"0,1,12,14,15,17",12,"1,13,16,16"
19,921,342,MDS,4,"0,1,12,14,15,17",1,"1,1,16,16"
19,922,342,NMDS,4,"0,1,12,14,15,17",9,"1,13,16,16"
19,923,342,MDS,4,"0,1,12,14,15,17",17,"1,18,6,6"
19,924,342,NMDS,4,"0,1,12,14,15,17",6,"1,4,2,2"
19,925,342,NMDS,4,"0,1,12,14,15,17",14,"1,7,13,13"
19,926,342,NMDS,4,"0,1,12,14,15,17",3,"1,7,13,13"
19,927,342,NMDS,4,"0,1,12,14,15,17",11,"1,7,13,13"
19,928,342,MDS,4,"0,1,12,14,15,17",0,"1,7,13,13"
19,929,342,NMDS,4,"0,1,12,14,15,17",8,"1,13,16,16"
19,930,342,NMDS,4,"0,1,12,14,15,17",16,"1,7,13,13"
19,931,342,NMDS,4,"0,1,12,14,15,17",5,"1,13,16,16"
19,932,342,NMDS,4,"0,1,12,14,15,17",13,"1,13,16,16"
19,933,342,NMDS,4,"0,1,10,12,14,17",10,"1,1,16,16"
19,934,342,MDS,4,"0,1,10,12,14,17",0,"1,16,9,9"
19,935,342,NMDS,4,"0,1,10,12,14,17",9,"1,2,10,10"
19,936,342,NMDS,4,"0,1,10,12,14,17",18,"1,10,16,16"
19,937,342,NMDS,4,"0,1,10,12,14,17",8,"1,10,16,16"
19,938,342,NMDS,4,"0,1,10,12,14,17",17,"1,10,16,16"
19,939,342,NMDS,4,"0,1,10,12,14,17",7,"1,7,5,5"
19,940,342,MDS,4,"0,1,10,12,14,17",16,"1,2,10,10"
19,941,342,NMDS,4,"0,1,10,12,14,17",6,"1,14,15,15"
19,942,342,NMDS,4,"0,1,10,12,14,17",15,"1,13,8,8"
19,943,342,NMDS,4,"0,1,10,12,14,17",5,"1,10,16,16"
19,944,342,MDS,4,"0,1,10,12,14,17",14,"1,16,9,9"
19,945,342,NMDS,4,"0,1,10,12,14,17",4,"1,1,11,10"
19,946,342,NMDS,4,"0,1,10,12,14,17",13,"1,2,10,10"
19,947,342,NMDS,4,"0,1,10,12,14,17",3,"1,13,8,8"
19,948,342,NMDS,4,"0,1,10,12,14,17",12,"1,18,2,2"
19,949,342,MDS,4,"0,1,10,12,14,17",2,"1,2,10,10"
19,950,342,NMDS,4,"0,1,10,12,14,17",11,"1,10,16,16"
19,951,342,NMDS,4,"0,1,10,12,14,17",1,"1,2,10,10"
19,952,342,NMDS,4,"0,1,2,4,7,12",10,"1,10,12,12"
19,953,342,NMDS,4,"0,1,2,4,7,12",4,"1,10,12,12"
19,954,342,NMDS,4,"0,1,2,4,7,12",1,"1,10,12,12"
19,955,342,NMDS,4,"0,1,2,4,7,12",0,"1,1,5,5"
19,956,342,NMDS,4,"0,1,2,4,7,12",15,"1,3,10,10"
19,957,342,NMDS,4,"0,1,2,4,7,12",12,"1,3,10,10"
19,958,114,NMDS,4,"0,1,2,4,7,12",13,"1,7,16,16"
19,959,342,NMDS,4,"0,1,10,12,16,17",13,"1,12,11,11"
19,960,342,NMDS,4,"0,1,10,12,16,17",7,"1,8,4,4"
19,961,342,NMDS,4,"0,1,10,12,16,17",1,"1,5,4,4"
19,962,342,NMDS,4,"0,1,10,12,16,17",14,"1,12,11,11"
19,963,342,NMDS,4,"0,1,10,12,16,17",8,"1,9,11,11"
19,964,342,MDS,4,"0,1,10,12,16,17",2,"1,8,4,4"
19,965,342,NMDS,4,"0,1,10,12,16,17",15,"1,8,4,4"
19,966,342,NMDS,4,"0,1,10,12,16,17",9,"1,5,4,4"
19,967,342,NMDS,4,"0,1,10,12,16,17",3,"1,4,2,2"
19,968,342,MDS,4,"0,1,10,12,16,17",16,"1,5,4,4"
19,969,342,NMDS,4,"0,1,10,12,16,17",10,"1,8,4,4"
19,970,342,NMDS,4,"0,1,10,12,16,17",4,"1,8,4,4"
19,971,342,NMDS,4,"0,1,10,12,16,17",17,"1,5,5,12"
19,972,342,NMDS,4,"0,1,10,12,16,17",11,"1,4,2,2"
19,973,342,NMDS,4,"0,1,10,12,16,17",5,"1,8,4,4"
19,974,342,NMDS,4,"0,1,10,12,16,17",18,"1,6,3,3"
19,975,342,MDS,4,"0,1,10,12,16,17",12,"1,4,2,2"
19,976,342,MDS,4,"0,1,10,12,16,17",6,"1,3,10,10"
19,977,342,NMDS,4,"0,1,10,12,16,17",0,"1,4,2,2"
19,978,342,MDS,4,"0,1,14,15,16,17",5,"1,18,14,14"
19,979,342,MDS,4,"0,1,14,15,16,17",6,"1,8,3,3"
19,980,342,NMDS,4,"0,1,14,15,16,17",7,"1,10,16,16"
19,981,342,NMDS,4,"0,1,14,15,16,17",8,"1,9,3,3"
19,982,342,NMDS,4,"0,1,14,15,16,17",9,"1,9,3,3"
19,983,342,NMDS,4,"0,1,14,15,16,17",10,"1,9,3,3"
19,984,342,NMDS,4,"0,1,14,15,16,17",11,"1,10,16,16"
19,985,342,NMDS,4,"0,1,14,15,16,17",12,"1,10,16,16"
19,986,342,NMDS,4,"0,1,14,15,16,17",13,"1,10,16,16"
19,987,342,NMDS,4,"0,1,14,15,16,17",14,"1,10,16,16"
19,988,342,NMDS,4,"0,1,14,15,16,17",15,"1,7,14,14"
19,989,342,NMDS,4,"0,1,14,15,16,17",16,"1,3,15,15"
19,990,342,NMDS,4,"0,1,14,15,16,17",17,"1,17,4,4"
19,991,342,NMDS,4,"0,1,14,15,16,17",18,"1,4,16,4"
19,992,342,MDS,4,"0,1,14,15,16,17",0,"1,10,16,16"
19,993,342,MDS,4,"0,1,14,15,16,17",1,"1,18,14,14"
19,994,342,MDS,4,"0,1,14,15,16,17",2,"1,1,17,17"
19,995,342,MDS,4,"0,1,14,15,16,17",3,"1,10,16,16"
19,996,342,MDS,4,"0,1,14,15,16,17",4,"1,8,3,3"
19,997,342,NMDS,4,"0,1,2,10,13,15",9,"1,13,16,16"
19,998,342,NMDS,4,"0,1,2,10,13,15",7,"1,15,17,17"
19,999,342,NMDS,4,"0,1,2,10,13,15",5,"1,13,16,16"
19,1000,342,NMDS,4,"0,1,2,10,13,15",3,"1,15,17,17"
19,1001,342,MDS,4,"0,1,2,10,13,15",1,"1,14,7,7"
19,1002,342,NMDS,4,"0,1,2,10,13,15",18,"1,13,16,16"
19,1003,342,NMDS,4,"0,1,2,10,13,15",16,"1,5,10,5"
19,1004,342,NMDS,4,"0,1,2,10,13,15",14,"1,2,7,7"
19,1005,342,NMDS,4,"0,1,2,10,13,15",12,"1,13,16,16"
19,1006,342,NMDS,4,"0,1,2,10,13,15",10,"1,14,7,7"
19,1007,342,NMDS,4,"0,1,2,10,13,15",8,"1,15,17,17"
19,1008,342,NMDS,4,"0,1,2,10,13,15",6,"1,14,7,7"
19,1009,342,NMDS,4,"0,1,2,10,13,15",4,"1,13,16,16"
19,1010,342,MDS,4,"0,1,2,10,13,15",2,"1,13,16,16"
19,1011,342,NMDS,4,"0,1,2,10,13,15",0,"1,13,16,16"
19,1012,342,NMDS,4,"0,1,2,10,13,15",17,"1,11,10,10"
19,1013,342,NMDS,4,"0,1,2,10,13,15",15,"1,11,10,10"
19,1014,342,NMDS,4,"0,1,2,10,13,15",13,"1,11,10,10"
19,1015,342,NMDS,4,"0,1,2,10,13,15",11,"1,15,17,17"
19,1016,342,NMDS,4,"0,1,10,14,16,18",2,"1,12,4,4"
19,1017,342,NMDS,4,"0,1,10,14,16,18",8,"1,10,5,5"
19,1018,342,NMDS,4,"0,1,10,14,16,18",14,"1,16,8,8"
19,1019,342,MDS,4,"0,1,10,14,16,18",1,"1,6,2,2"
19,1020,342,NMDS,4,"0,1,10,14,16,18",7,"1,10,5,5"
19,1021,342,NMDS,4,"0,1,10,14,16,18",13,"1,10,5,5"
19,1022,342,NMDS,4,"0,1,10,14,16,18",0,"1,4,2,2"
19,1023,342,NMDS,4,"0,1,10,14,16,18",6,"1,4,2,2"
19,1024,342,NMDS,4,"0,1,10,14,16,18",12,"1,6,2,2"
19,1025,342,MDS,4,"0,1,10,14,16,18",18,"1,16,4,4"
19,1026,342,NMDS,4,"0,1,10,14,16,18",5,"1,10,5,5"
19,1027,342,NMDS,4,"0,1,10,14,16,18",11,"1,10,5,5"
19,1028,342,NMDS,4,"0,1,10,14,16,18",17,"1,10,5,5"
19,1029,342,NMDS,4,"0,1,10,14,16,18",4,"1,12,4,4"
19,1030,342,NMDS,4,"0,1,10,14,16,18",10,"1,4,2,2"
19,1031,342,NMDS,4,"0,1,10,14,16,18",16,"1,4,2,2"
19,1032,342,MDS,4,"0,1,10,14,16,18",3,"1,4,2,2"
19,1033,342,NMDS,4,"0,1,10,14,16,18",9,"1,7,14,13"
19,1034,342,NMDS,4,"0,1,10,14,16,18",15,"1,4,2,2"
19,1035,342,NMDS,4,"0,1,10,11,12,16",14,"1,2,10,10"
19,1036,342,MDS,4,"0,1,10,11,12,16",6,"1,13,14,14"
19,1037,342,NMDS,4,"0,1,10,11,12,16",17,"1,2,10,10"
19,1038,342,NMDS,4,"0,1,10,11,12,16",9,"1,1,5,5"
19,1039,342,NMDS,4,"0,1,10,11,12,16",1,"1,13,18,18"
19,1040,342,NMDS,4,"0,1,10,11,12,16",12,"1,18,15,15"
19,1041,342,NMDS,4,"0,1,10,11,12,16",4,"1,6,5,5"
19,1042,342,MDS,4,"0,1,10,11,12,16",15,"1,1,5,5"
19,1043,342,NMDS,4,"0,1,10,11,12,16",7,"1,2,10,10"
19,1044,342,NMDS,4,"0,1,10,11,12,16",18,"1,6,5,5"
19,1045,342,NMDS,4,"0,1,10,11,12,16",10,"1,1,5,5"
19,1046,342,NMDS,4,"0,1,10,11,12,16",2,"1,7,10,16"
19,1047,342,NMDS,4,"0,1,10,11,12,16",13,"1,13,18,18"
19,1048,342,NMDS,4,"0,1,10,11,12,16",5,"1,2,10,10"
19,1049,342,MDS,4,"0,1,10,11,12,16",16,"1,2,10,10"
19,1050,342,NMDS,4,"0,1,10,11,12,16",8,"1,1,5,5"
19,1051,342,NMDS,4,"0,1,10,11,12,16",0,"1,18,15,15"
19,1052,342,NMDS,4,"0,1,10,11,12,16",11,"1,2,10,10"
19,1053,342,NMDS,4,"0,1,10,11,12,16",3,"1,2,10,10"
19,1054,342,NMDS,4,"0,1,10,13,15,17",16,"1,12,4,4"
19,1055,342,NMDS,4,"0,1,10,13,15,17",5,"1,12,4,4"
19,1056,342,NMDS,4,"0,1,10,13,15,17",13,"1,13,16,16"
19,1057,342,NMDS,4,"0,1,10,13,15,17",2,"1,5,8,8"
19,1058,342,NMDS,4,"0,1,10,13,15,17",10,"1,10,5,5"
19,1059,342,NMDS,4,"0,1,10,13,15,17",18,"1,10,5,5"
19,1060,342,NMDS,4,"0,1,10,13,15,17",7,"1,10,5,5"
19,1061,342,MDS,4,"0,1,10,13,15,17",15,"1,1,7,7"
19,1062,342,NMDS,4,"0,1,10,13,15,17",4,"1,15,5,5"
19,1063,342,NMDS,4,"0,1,10,13,15,17",12,"1,10,5,5"
19,1064,342,MDS,4,"0,1,10,13,15,17",1,"1,18,16,18"
19,1065,342,NMDS,4,"0,1,10,13,15,17",9,"1,13,16,16"
19,1066,342,MDS,4,"0,1,10,13,15,17",17,"1,15,5,5"
19,1067,342,NMDS,4,"0,1,10,13,15,17",6,"1,10,5,5"
19,1068,342,NMDS,4,"0,1,10,13,15,17",14,"1,10,5,5"
19,1069,342,MDS,4,"0,1,10,13,15,17",3,"1,15,5,5"
19,1070,342,NMDS,4,"0,1,10,13,15,17",11,"1,10,5,5"
19,1071,342,NMDS,4,"0,1,10,13,15,17",0,"1,13,16,16"
19,1072,342,NMDS,4,"0,1,10,13,15,17",8,"1,13,16,16"
19,1073,342,NMDS,4,"0,1,11,13,14,18",13,"1,17,18,18"
19,1074,342,NMDS,4,"0,1,11,13,14,18",9,"1,14,13,13"
19,1075,342,NMDS,4,"0,1,11,13,14,18",5,"1,17,18,18"
19,1076,342,MDS,4,"0,1,11,13,14,18",1,"1,17,18,18"
19,1077,342,MDS,4,"0,1,11,13,14,18",16,"1,12,6,6"
19,1078,342,NMDS,4,"0,1,11,13,14,18",12,"1,12,6,6"
19,1079,342,NMDS,4,"0,1,11,13,14,18",8,"1,4,10,10"
19,1080,342,NMDS,4,"0,1,11,13,14,18",4,"1,15,18,18"
19,1081,342,NMDS,4,"0,1,11,13,14,18",0,"1,17,18,18"
19,1082,342,NMDS,4,"0,1,11,13,14,18",15,"1,17,18,18"
19,1083,342,NMDS,4,"0,1,11,13,14,18",11,"1,16,4,4"
19,1084,342,NMDS,4,"0,1,11,13,14,18",7,"1,16,4,4"
19,1085,342,MDS,4,"0,1,11,13,14,18",3,"1,12,6,6"
19,1086,342,MDS,4,"0,1,11,13,14,18",18,"1,17,18,18"
19,1087,342,NMDS,4,"0,1,11,13,14,18",14,"1,12,6,6"
19,1088,342,NMDS,4,"0,1,11,13,14,18",10,"1,12,6,6"
19,1089,342,NMDS,4,"0,1,11,13,14,18",6,"1,17,18,18"
19,1090,342,MDS,4,"0,1,11,13,14,18",2,"1,3,3,11"
19,1091,342,MDS,4,"0,1,11,13,14,18",17,"1,12,6,6"
19,1092,342,NMDS,4,"0,1,10,14,15,16",12,"1,10,5,5"
19,1093,342,NMDS,4,"0,1,10,14,15,16",15,"1,4,2,2"
19,1094,342,MDS,4,"0,1,10,14,15,16",18,"1,1,5,5"
19,1095,342,NMDS,4,"0,1,10,14,15,16",2,"1,17,18,18"
19,1096,342,NMDS,4,"0,1,10,14,15,16",5,"1,12,4,4"
19,1097,342,NMDS,4,"0,1,10,14,15,16",8,"1,4,2,2"
19,1098,342,NMDS,4,"0,1,10,14,15,16",11,"1,10,5,5"
19,1099,342,MDS,4,"0,1,10,14,15,16",14,"1,10,5,5"
19,1100,342,NMDS,4,"0,1,10,14,15,16",17,"1,12,4,4"
19,1101,342,NMDS,4,"0,1,10,14,15,16",1,"1,11,15,15"
19,1102,342,MDS,4,"0,1,10,14,15,16",4,"1,11,15,15"
19,1103,342,NMDS,4,"0,1,10,14,15,16",7,"1,10,5,5"
19,1104,342,NMDS,4,"0,1,10,14,15,16",10,"1,18,6,6"
19,1105,342,NMDS,4,"0,1,10,14,15,16",13,"1,18,9,9"
19,1106,342,NMDS,4,"0,1,10,14,15,16",16,"1,4,2,2"
19,1107,342,MDS,4,"0,1,10,14,15,16",0,"1,4,4,2"
19,1108,342,NMDS,4,"0,1,10,14,15,16",3,"1,18,9,9"
19,1109,342,NMDS,4,"0,1,10,14,15,16",6,"1,10,5,5"
19,1110,342,MDS,4,"0,1,10,14,15,16",9,"1,10,5,5"
19,1111,342,NMDS,4,"0,1,11,12,13,14",13,"1,10,12,12"
19,1112,342,MDS,4,"0,1,11,12,13,14",2,"1,15,10,10"
19,1113,342,MDS,4,"0,1,11,12,13,14",10,"1,3,15,15"
19,1114,342,NMDS,4,"0,1,11,12,13,14",18,"1,13,8,8"
19,1115,342,NMDS,4,"0,1,11,12,13,14",7,"1,10,12,12"
19,1116,342,NMDS,4,"0,1,11,12,13,14",15,"1,3,15,15"
19,1117,342,NMDS,4,"0,1,11,12,13,14",4,"1,13,8,8"
19,1118,342,NMDS,4,"0,1,11,12,13,14",12,"1,10,2,2"
19,1119,342,NMDS,4,"0,1,11,12,13,14",1,"1,6,5,5"
19,1120,342,NMDS,4,"0,1,11,12,13,14",9,"1,16,16,4"
19,1121,342,NMDS,4,"0,1,11,12,13,14",17,"1,10,12,12"
19,1122,342,NMDS,4,"0,1,11,12,13,14",6,"1,10,12,12"
19,1123,342,NMDS,4,"0,1,11,12,13,14",14,"1,10,12,12"
19,1124,342,MDS,4,"0,1,11,12,13,14",3,"1,12,5,5"
19,1125,342,MDS,4,"0,1,11,12,13,14",11,"1,2,8,8"
19,1126,342,NMDS,4,"0,1,11,12,13,14",0,"1,6,5,5"
19,1127,342,NMDS,4,"0,1,11,12,13,14",8,"1,10,12,12"
19,1128,342,MDS,4,"0,1,11,12,13,14",16,"1,14,18,18"
19,1129,342,NMDS,4,"0,1,11,12,13,14",5,"1,10,12,12"
19,1130,342,NMDS,4,"0,1,2,10,12,15",3,"1,10,1,10"
19,1131,342,NMDS,4,"0,1,2,10,12,15",10,"1,10,5,5"
19,1132,342,NMDS,4,"0,1,2,10,12,15",17,"1,4,2,2"
19,1133,342,NMDS,4,"0,1,2,10,12,15",5,"1,7,9,9"
19,1134,342,NMDS,4,"0,1,2,10,12,15",12,"1,10,5,5"
19,1135,342,MDS,4,"0,1,2,10,12,15",0,"1,16,7,7"
19,1136,342,NMDS,4,"0,1,2,10,12,15",7,"1,10,5,5"
19,1137,342,NMDS,4,"0,1,2,10,12,15",14,"1,18,15,15"
19,1138,342,MDS,4,"0,1,2,10,12,15",2,"1,4,2,2"
19,1139,342,NMDS,4,"0,1,2,10,12,15",9,"1,10,5,5"
19,1140,342,NMDS,4,"0,1,2,10,12,15",16,"1,10,8,8"
19,1141,342,NMDS,4,"0,1,2,10,12,15",4,"1,10,5,5"
19,1142,342,NMDS,4,"0,1,2,10,12,15",11,"1,2,5,5"
19,1143,342,NMDS,4,"0,1,2,10,12,15",18,"1,10,5,5"
19,1144,342,NMDS,4,"0,1,2,10,12,15",6,"1,10,5,5"
19,1145,342,NMDS,4,"0,1,2,10,12,15",13,"1,18,9,9"
19,1146,342,MDS,4,"0,1,2,10,12,15",1,"1,4,2,2"
19,1147,342,NMDS,4,"0,1,2,10,12,15",8,"1,10,5,5"
19,1148,342,NMDS,4,"0,1,2,10,12,15",15,"1,4,2,2"
19,1149,342,MDS,4,"0,1,13,15,16,18",3,"1,11,10,10"
19,1150,342,NMDS,4,"0,1,13,15,16,18",6,"1,11,10,10"
19,1151,342,NMDS,4,"0,1,13,15,16,18",9,"1,16,4,4"
19,1152,342,NMDS,4,"0,1,13,15,16,18",12,"1,16,4,4"
19,1153,342,NMDS,4,"0,1,13,15,16,18",15,"1,17,12,12"
19,1154,342,MDS,4,"0,1,13,15,16,18",18,"1,13,7,13"
19,1155,342,MDS,4,"0,1,13,15,16,18",2,"1,16,4,4"
19,1156,342,MDS,4,"0,1,13,15,16,18",5,"1,16,10,10"
19,1157,342,NMDS,4,"0,1,13,15,16,18",8,"1,12,2,2"
19,1158,342,NMDS,4,"0,1,13,15,16,18",11,"1,11,10,10"
19,1159,342,NMDS,4,"0,1,13,15,16,18",14,"1,11,10,10"
19,1160,342,NMDS,4,"0,1,13,15,16,18",17,"1,11,10,10"
19,1161,342,MDS,4,"0,1,13,15,16,18",1,"1,17,12,12"
19,1162,342,MDS,4,"0,1,13,15,16,18",4,"1,17,12,12"
19,1163,342,MDS,4,"0,1,13,15,16,18",7,"1,17,12,12"
19,1164,342,NMDS,4,"0,1,13,15,16,18",10,"1,11,10,10"
19,1165,342,NMDS,4,"0,1,13,15,16,18",13,"1,16,4,4"
19,1166,342,NMDS,4,"0,1,13,15,16,18",16,"1,11,10,10"
19,1167,342,NMDS,4,"0,1,13,15,16,18",0,"1,11,10,10"
19,1168,342,NMDS,4,"0,1,2,10,13,16",0,"1,6,3,3"
19,1169,342,NMDS,4,"0,1,2,10,13,16",13,"1,6,3,3"
19,1170,342,NMDS,4,"0,1,2,10,13,16",7,"1,6,2,2"
19,1171,342,NMDS,4,"0,1,2,10,13,16",1,"1,11,15,15"
19,1172,342,NMDS,4,"0,1,2,10,13,16",14,"1,6,2,2"
19,1173,342,NMDS,4,"0,1,2,10,13,16",8,"1,6,3,3"
19,1174,342,MDS,4,"0,1,2,10,13,16",2,"1,3,6,3"
19,1175,342,NMDS,4,"0,1,2,10,13,16",15,"1,6,3,3"
19,1176,342,NMDS,4,"0,1,2,10,13,16",9,"1,6,3,3"
19,1177,342,NMDS,4,"0,1,2,10,13,16",3,"1,11,15,15"
19,1178,342,NMDS,4,"0,1,2,10,13,16",16,"1,6,3,3"
19,1179,342,NMDS,4,"0,1,2,10,13,16",10,"1,15,5,5"
19,1180,342,NMDS,4,"0,1,2,10,13,16",4,"1,15,5,5"
19,1181,342,NMDS,4,"0,1,2,10,13,16",17,"1,6,2,2"
19,1182,342,NMDS,4,"0,1,2,10,13,16",11,"1,6,3,3"
19,1183,342,NMDS,4,"0,1,2,10,13,16",5,"1,3,10,10"
19,1184,342,NMDS,4,"0,1,2,10,13,16",18,"1,11,15,15"
19,1185,342,NMDS,4,"0,1,2,10,13,16",12,"1,15,5,5"
19,1186,342,NMDS,4,"0,1,2,10,13,16",6,"1,6,3,3"
19,1187,342,NMDS,4,"0,1,10,11,13,14",4,"1,4,2,2"
19,1188,342,NMDS,4,"0,1,10,11,13,14",14,"1,4,2,2"
19,1189,342,NMDS,4,"0,1,10,11,13,14",5,"1,4,11,11"
19,1190,342,NMDS,4,"0,1,10,11,13,14",15,"1,4,11,11"
19,1191,342,NMDS,4,"0,1,10,11,13,14",6,"1,10,13,13"
19,1192,342,NMDS,4,"0,1,10,11,13,14",16,"1,7,18,18"
19,1193,342,NMDS,4,"0,1,10,11,13,14",7,"1,4,2,2"
19,1194,342,MDS,4,"0,1,10,11,13,14",17,"1,12,14,11"
19,1195,342,NMDS,4,"0,1,10,11,13,14",8,"1,4,2,2"
19,1196,342,NMDS,4,"0,1,10,11,13,14",18,"1,15,10,10"
19,1197,342,NMDS,4,"0,1,10,11,13,14",9,"1,3,13,13"
19,1198,342,NMDS,4,"0,1,10,11,13,14",0,"1,4,2,2"
19,1199,342,MDS,4,"0,1,10,11,13,14",10,"1,4,2,2"
19,1200,342,MDS,4,"0,1,10,11,13,14",1,"1,4,2,2"
19,1201,342,NMDS,4,"0,1,10,11,13,14",11,"1,4,11,11"
19,1202,342,NMDS,4,"0,1,10,11,13,14",2,"1,3,13,13"
19,1203,342,NMDS,4,"0,1,10,11,13,14",12,"1,4,2,2"
19,1204,342,NMDS,4,"0,1,10,11,13,14",3,"1,10,13,13"
19,1205,342,MDS,4,"0,1,10,11,13,14",13,"1,10,17,17"
19,1206,342,NMDS,4,"0,1,11,13,15,17",6,"1,1,10,10"
19,1207,342,NMDS,4,"0,1,11,13,15,17",13,"1,4,7,7"
19,1208,342,NMDS,4,"0,1,11,13,15,17",1,"1,3,11,11"
19,1209,342,NMDS,4,"0,1,11,13,15,17",8,"1,1,10,10"
19,1210,342,MDS,4,"0,1,11,13,15,17",15,"1,1,12,12"
19,1211,342,NMDS,4,"0,1,11,13,15,17",3,"1,1,10,10"
19,1212,342,NMDS,4,"0,1,11,13,15,17",10,"1,1,10,10"
19,1213,342,MDS,4,"0,1,11,13,15,17",17,"1,8,4,4"
19,1214,342,NMDS,4,"0,1,11,13,15,17",5,"1,1,10,10"
19,1215,342,NMDS,4,"0,1,11,13,15,17",12,"1,1,10,10"
19,1216,342,MDS,4,"0,1,11,13,15,17",0,"1,1,10,10"
